Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.273134,0.592215,2.16822,0.0564281,1.36736,24.2319
2,0.199116,0.367024,1.84327,0.423503,1.18788,2.80489
4,0.164164,0.349662,2.12995,0.183231,1.24067,6.7711
7,0.286968,0.345798,1.205,0.183231,1.24067,6.7711
8,0.306063,0.323473,1.05688,0.423503,1.06724,2.52003
10,0.166848,0.34498,2.06762,0.130793,1.24067,9.48575
15,0.221414,0.322132,1.45488,0.423503,1.23762,2.92235
16,0.20227,0.307944,1.52244,0.423503,1.06724,2.52003
18,0.102761,0.33828,3.2919,0.183231,1.24067,6.7711
20,0.335069,0.337831,1.00824,0.423503,1.06724,2.52003
24,0.215276,0.272111,1.26401,0.201517,1.24067,6.15668
27,0.285825,0.340212,1.19028,0.423503,1.18788,2.80489
28,0.277274,0.331191,1.19446,0.130793,1.24067,9.48575
32,0.29814,0.303861,1.01919,0.423503,1.06724,2.52003
34,0.295264,0.322325,1.09165,0.423503,1.06724,2.52003
39,0.143102,0.301956,2.11008,0.423503,1.23762,2.92235
42,0.261383,0.313042,1.19763,0.423503,1.18788,2.80489
44,0.282684,0.295967,1.04699,0.423503,1.06724,2.52003
47,0.280558,0.320996,1.14413,0.183231,1.24067,6.7711
48,0.288333,0.326457,1.13222,0.201517,1.24067,6.15668
49,0.289553,0.326402,1.12726,0.183231,1.24067,6.7711
51,0.138791,0.246601,1.77678,0.423503,1.23762,2.92235
54,0.289685,0.301587,1.04109,0.423503,1.06724,2.52003
56,0.164044,0.311951,1.90163,0.183231,1.24067,6.7711
57,0.246183,0.285867,1.1612,0.423503,1.23762,2.92235
58,0.311871,0.313633,1.00565,0.423503,1.06724,2.52003
59,0.260995,0.296081,1.13443,0.183231,1.24067,6.7711
60,0.269327,0.307137,1.14039,0.423503,1.06724,2.52003
62,0.205165,0.292159,1.42401,0.183231,1.24067,6.7711
63,0.251838,0.300442,1.193,0.423503,1.18788,2.80489
64,0.22049,0.267683,1.21404,0.423503,1.18788,2.80489
66,0.179304,0.298193,1.66306,0.130793,1.24067,9.48575
67,0.281602,0.293437,1.04203,0.423503,1.23762,2.92235
69,0.221985,0.263634,1.18762,0.423503,1.18788,2.80489
70,0.228867,0.253755,1.10874,0.423503,1.18788,2.80489
71,0.208834,0.280055,1.34104,0.183231,1.24067,6.7711
