Cluster, Min Core Distance, Max Core Distance, Core Distance Ratio, Min Distance, Max Distance, Distance Ratio
0,0.460666,0.770491,1.67256,0.0513052,1.17106,22.8254
2,0.527784,0.562537,1.06585,0.0513052,0.7317,14.2617
5,0.218867,0.579496,2.64771,0.0513052,1.15334,22.4799
7,0.489129,0.523146,1.06955,0.0513052,0.394895,7.69698
12,0.373493,0.481852,1.29012,0.0513052,0.809398,15.7761
13,0.149715,0.252478,1.6864,0.0513052,0.802189,15.6356
15,0.388358,0.460209,1.18501,0.0513052,0.809398,15.7761
16,0.23302,0.370722,1.59095,0.0513052,0.802189,15.6356
17,0.344668,0.450757,1.3078,0.0513052,0.7317,14.2617
18,0.392507,0.449377,1.14489,0.0513052,0.7317,14.2617
20,0.29178,0.310507,1.06418,0.0513052,0.394895,7.69698
21,0.274801,0.403084,1.46682,0.0513052,0.802189,15.6356
